work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits
787879,Fifty Shades of Pontmercy,['SilverBird13'],Teen And Up Audiences,"F/M, M/M","Les Misérables (2012), Les Misérables - All Media Types, Les Misérables - Victor Hugo","Cosette Fauchelevent/Marius Pontmercy, Javert/Jean Valjean, (background but I couldn't help myself)","Marius Pontmercy, Marius's ridiculous characters, Marius's poor smut-writing skills","What Have I Done, is it crack?, probably",English,5/7/13,Completed,5/7/13,382,1-Jan,3,28,null,939
787109,Charity,['jumponvaljean (whoatherejavert)'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables (2012)","Javert/Jean Valjean, Javert & Jean Valjean","Inspector Javert, Jean Valjean/Monsieur Madeleine","Dubious Consent Due To Identity Issues, i suppose that is a given really, um, tw: weirdly depressing blowjobs, Blowjobs",English,5/6/13,Completed,5/6/13,"2,126",1-Jan,18,303,30,"3,775"
787108,写生,['micorom'],Mature,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Drawing, UST, RST, Sketching, post-Seine AU, Translation, 中文翻译",中文-普通话 國語,5/6/13,Completed,5/10/13,"12,473",2-Feb,null,30,5,807
787071,"Even at our darkest moment, the Great Bear will protect us.",['Hannabeth8'],Teen And Up Audiences,M/M,Les Misérables (2012),Javert/Jean Valjean,"Inspector Javert (Crowe), Jean Valjean (Jackman), Original Female Character(s)","Fluff and Angst, Stargazing, Romance, Family Fluff, Implied Mpreg",English,5/6/13,Completed,5/6/13,516,1-Jan,2,12,null,"1,251"
786679,> bend over desk,['xz0582'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Crack, Role-Playing Game, Humor, Madeleine Era, Punish Me M. le Maire, 中文翻译",中文-普通话 國語,5/6/13,Completed,5/6/13,304,1-Jan,5,31,2,"1,424"
786108,Not Your Guardian Angel,['LadyRagnelle'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert & Jean Valjean, Javert/Jean Valjean","Inspector Javert, Jean Valjean, Cosette Fauchelevent, Marius Pontmercy","Afterlife, Character Death, Canonical Character Death, References to Suicide, Ghosts",English,5/5/13,Completed,5/5/13,"3,050",1-Jan,24,362,72,"2,694"
785959,The Club Supporting Star-Crossed Buns,['ancient_new_box (soaracrossthesky)'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012)",Javert/Jean Valjean,"Inspector Javert (Crowe), Jean Valjean (Jackman), Original Female Character(s), Random Citizens","Valvert shippers end up in M-sur-M, Matchmaking, Kink Meme, Humor, might end up meta, sorry for that in advance, Crack, Javert and Valjean won't know what hit them, star-crossed buns, Other Additional Tags to Be Added",English,5/5/13,Updated,6/15/13,"5,689",4/?,17,37,2,911
785411,Head and Heart (Praying Won’t Do It),['SilverBird13'],Teen And Up Audiences,F/F,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, fem!Valjean/fem!Javert","Jean Valjean, Fantine (Les Misérables), Inspector Javert, (well, she's at the library), but still - Character, fem!valjean, fem!Javert, Fantine's just Fantine","Modern AU, Rule 63, College AU, Femslash, I really hope this isn't ooc?, Hell, they're genderbent at a modern college why do I care?, Women's College AU, Fantine is sassy, Javert's that super-passionate girl you wonder about but stay the hell away from, Valjean's the reformed awkward bad girl who's still liked by the population, Oh, just read it, Les Mis femslash weekend",English,5/5/13,Completed,5/5/13,579,1-Jan,2,36,3,915
785329,Comme le tonnerre,['thelilnan'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012)",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Rain, Laughter During Sex, Rutting, Alternate Universe - Post-Canon, I don't know they're both alive and in Paris what do you want from me",English,5/5/13,Completed,5/5/13,521,1-Jan,5,63,6,"1,291"
784994,Angels Lie to Keep Control,['aphytick'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012)",Javert/Jean Valjean,"Inspector Javert, Jean Valjean",Canon Divergence,English,5/4/13,Completed,5/4/13,"1,549",1-Jan,4,60,4,"1,074"
784880,Pleasant Lies,['orphan_account'],Explicit,F/F,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Rule 63, Oral Sex, Dom/sub, Madeleine Era, Plot What Plot/Porn Without Plot",English,3/31/13,Completed,3/31/13,"1,202",1-Jan,2,91,10,"1,821"
784872,Some Dim Light,['orphan_account'],Teen And Up Audiences,"Gen, M/M",Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Original Characters","Force-Feeding, Feeding, Toulon Era, Depression, Repression, Non-Consensual Violence",English,3/31/13,Completed,3/31/13,"4,197",1-Jan,5,122,15,"1,755"
784863,Order in the Absence of Truth,['orphan_account'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Boot Worship, Blow Jobs, Dom/sub, Madeleine Era",English,5/4/13,Completed,5/4/13,"1,704",1-Jan,9,152,14,"2,927"
784845,The Razor's Edge,['orphan_account'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Shaving, Unresolved Sexual Tension, Fix-It",English,5/4/13,Completed,5/4/13,973,1-Jan,12,176,15,"2,143"
784815,Experimental Medium,['orphan_account'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Painting, Fix-It, Established Relationship, Light Bondage, Fluff, References to Suicide",English,3/23/13,Completed,3/23/13,"1,860",1-Jan,14,143,19,"1,780"
784707,A Bird In The Hand,['NahaFlowers'],Not Rated,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, random teacher dude","Madeleine feels Javert up, Under the Table, whilst conducting an interview, Maybe Valjean just doesn't understand accepted social conventions?, Javert comes in his pants, I swear Javert is OOC half the time, oh well, Madeleine Era, M-sur-M, secret fingerfucking",English,5/4/13,Completed,5/4/13,"1,618",1-Jan,6,78,3,"2,689"
784683,First Impressions,['NahaFlowers'],Not Rated,"Gen, M/M","Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo","Javert/Jean Valjean, kinda not really - Relationship","Inspector Javert, Jean Valjean, some random guard","animalistic imagery, Toulon Era, first impressions ficlet, This is kind of shippy but not really, it's just they notice each other lots, (they totally fancy each other), especially Javert, I'm sorry this is unnecessary isn't it",English,5/4/13,Completed,5/4/13,591,1-Jan,null,42,6,777
784669,The Wild Wild West,['NahaFlowers'],Not Rated,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Inspector Javert (Crowe), Jean Valjean (Jackman)","Kink Meme, boot licking, Boot Worship, Javert has dirty boots, Dammit America why u so dusty?, Lick 'em for me Valjean?, Valjean is confused, Javert is righteous",English,5/4/13,Completed,5/4/13,"2,948",1-Jan,2,22,null,809
783697,Life Drawing,['drcalvin'],Mature,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Drawing, UST, RST, Sketching, Gift Fic, post-Seine AU, Remix, Middle Aged Virgins, Art, Marius Pontmercy (minor character), Javert's Redemption, An end to Valjean's loneliness, Worn people supporting each other",English,5/3/13,Completed,5/7/13,"8,351",2-Feb,85,513,85,"7,065"
782886,"I Swear to You, I Will Be There",['Icarus5800'],Mature,M/M,Les Misérables (2012),Javert/Jean Valjean,"Inspector Javert (Crowe), Jean Valjean (Jackman)","Dubious Consent Due To Identity Issues, Crossdressing, Mentions of self-harm, Self-Hating Javert, possible suicide, You Really Should Not Read This",English,5/3/13,Completed,5/3/13,764,1-Jan,3,49,1,"1,084"
782369,The Abyss Gazes Also Into You,['Icarus5800'],General Audiences,"Gen, M/M",Les Misérables - Victor Hugo,"Javert/Jean Valjean, Javert & Jean Valjean","Inspector Javert, Jean Valjean","Character Study, Javert actually just really likes watching Madeleine, He can stop finding excuses for it now, I have no idea what this is even, shrugs",English,5/2/13,Completed,5/2/13,700,1-Jan,17,85,5,"1,044"
781377,Aiming for Happily Ever After,['PandoraMoments'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables (2012)",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Maman Dragon, Cosette Fauchelevent, Éponine Thénardier, Gavroche Thénardier","Alternate Universe - Fairy Tale, Dragons, Philosophical Discussions on Reality, Motherly Male Dragons, Kink Meme",English,5/1/13,Completed,5/2/13,"3,404",3-Mar,3,93,5,"1,584"
781233,An Absolute Truth?,['PandoraMoments'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables (2012)",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Cosette Fauchelevent","Alley Sex, Dubious Consent, Valjean's POV, Character Death is a given in this Fandom, Kink Meme",English,5/1/13,Completed,5/1/13,"3,045",1-Jan,6,92,9,"2,766"
781044,> bend over desk,['Carmarthen'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Crack, Role-Playing Game, Humor, Madeleine Era, Punish Me M. le Maire, Translation Available",English,5/1/13,Completed,5/1/13,194,1-Jan,36,143,12,"2,803"
779943,Calling Bullshit,['jumponvaljean (whoatherejavert)'],General Audiences,M/M,Les Misérables (2012),"Javert/Jean Valjean, Javert & Jean Valjean","Jean Valjean (Jackman), Inspector Javert (Crowe)","Alternate Universe - Modern Setting, 5 + 1 ficlet, this is titled 'sassy pants mcfrance' in my documents, but 'calling bullshit' fits better because basically that is all they do so yeah, anyway, happy modern fluff because i love idrilearfalas more than russell crowe loves the rabbitohs, even if i had to figure out a semi-plausible explanation for javert prancing around with a snake, which was rather mentally taxing i admit, BUT we got there in the end",English,4/30/13,Completed,4/30/13,"2,660",1-Jan,22,342,37,"3,532"
778877,Grey and Black,['orphan_account'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,"Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Inspector Javert, Jean Valjean, Cosette Fauchelevent, Marius Pontmercy","Alternate Universe - Javert Survives, Established Relationship, Alternate Universe - Canon Divergence, Angst, References to Suicide",English,4/29/13,Completed,4/29/13,"7,332",1-Jan,44,148,17,"2,960"
778453,Empty nest,['AA_S'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo",Javert/Jean Valjean,"Inspector Javert (Crowe), Javert, Jean Valjean (Jackman), Jean Valjean",,English,4/29/13,Completed,4/29/13,"1,033",1-Jan,1,61,4,"1,335"
778323,The Ecstasies of Justice,"['cruisedirector', 'Dementordelta']",Explicit,M/M,"Les Misérables - Schönberg/Boublil, Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Fluff and Crack, Gratuitous Smut, Porn, Romance, Established Relationship, Writing, Spanking, Kitchen Sex, Dirty Talk, Prison, Fantasizing, Alternate Universe - Javert Survives, Books, Erotica, Quotations, Parody, Punishment, Spit As Lube, Characters Writing Fanfiction, Strength Kink, Humor, Happy Ending, Requited Love",English,4/29/13,Completed,4/29/13,"3,784",1-Jan,50,470,61,"7,149"
777655,Paris 1832,['esteven'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Aubrey-Maturin Series - Patrick O'Brian","Jack Aubrey/Stephen Maturin, Javert/Jean Valjean (who knows?)","Inspector Javert, Jack Aubrey","Multiverse, Character Death Fix, Canon Divergence, Post-Aubreyad",English,4/28/13,Completed,4/28/13,"1,272",1-Jan,35,56,2,"1,044"
777072,To Love Another Person is to See the Face of God,['Icarus5800'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Inspector Javert","Post-Seine, Alternate Universe - Canon Divergence, Awkward first time sex, Terribly written awkward first time sex, You will have no respect for me left if you read this, Frottage, Discussions of sex in bed, Saccharine love confessions, Post-Coital Cuddling, The highest rated thing I have ever written, Which means this is my first attempt at pseudo-porn, Forgive Me, Those of you who know me well, And converse with me on a daily basis, Are forbidden from reading this thing, I value your opinions of me way too much, Please don't",English,4/28/13,Completed,4/28/13,"2,477",1-Jan,11,139,6,"2,546"
776776,Top Model,['Carmarthen Juvenilia (Carmarthen)'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Crack, Fluff, Artists, Established Relationship, Alternate Universe - Canon Divergence, Fix-It, Canon Era, Sexual Frustration, Alternate Universe - Javert Survives",English,4/28/13,Completed,4/28/13,"1,279",1-Jan,31,202,13,"2,901"
776274,fall silently,['voksen'],Teen And Up Audiences,"Gen, M/M","Les Misérables (2012), Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,Inspector Javert,"Suicide Attempt, Wingfic, Body Horror, Character Death Fix, Illustrated",English,4/27/13,Completed,4/27/13,"1,064",1-Jan,36,177,20,"2,814"
775458,to the sound of trumpets,['arriviste'],Teen And Up Audiences,"M/M, F/M",Les Misérables - All Media Types,"Enjolras/Grantaire, Marius Pontmercy/Éponine Thénardier, Cosette Fauchelevent/Marius Pontmercy, Javert/Jean Valjean","Enjolras (Les Misérables), Grantaire (Les Misérables), Combeferre (Les Misérables), Courfeyrac (Les Misérables), Marius Pontmercy, Éponine Thénardier, Cosette Fauchelevent, Jean Valjean, Inspector Javert, Gavroche Thénardier, Joly (Les Misérables), Bossuet Laigle, Jean ""Jehan"" Prouvaire, Bahorel (Les Misérables)","Alternate Universe - Modern Setting, Alternate Universe - Legal, Suicide Attempt",English,4/27/13,Updated,6/22/13,"47,608",8/?,184,996,224,"21,500"
775071,"Pass The Porridge, Please",['JoanneValjean (orphan_account)'],Teen And Up Audiences,Multi,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo","Javert/Jean Valjean, Cosette Fauchelevent & Marius Pontmercy","Marius and Cosette's Children, Marius Pontmercy, Cosette Fauchelevent, Jean Valjean, Inspector Javert","Children love Javert, Marius and Cosette Have Two Daughters and One Son, Javert is Bad at Telling Fairytales, Javert Cannot Understand Children, Babysitting, A/U, Post-Seine",English,4/26/13,Completed,4/26/13,"1,049",1-Jan,3,51,4,"1,735"
774845,Glimmer of Blue,['Ravenna44'],Teen And Up Audiences,"F/M, M/M",Les Misérables - All Media Types,"Javert/Jean Valjean, Javert/OC","Jean Valjean, Inspector Javert, Marius Pontmercy, Cosette Fauchelevent, Original Female Character(s)","Backstory, Redemption, Alternate Universe - Canon Divergence, Romance, Fix-It",English,1/18/22,Completed,1/18/22,"25,963",20/20,108,242,19,"7,065"
774684,Of Pretty Flowers and Horny Men,['Icarus5800'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo","Javert/Jean Valjean, Javert & Jean Valjean","Jean Valjean, Inspector Javert","Domestic friction, maybe some fluff, Javert just wants to have sex dammit, But Valjean is uncooperative as usual, Saints are not supposed to think dirty thoughts during the day, (The night is another matter entirely), Poor Javert...",English,4/26/13,Completed,4/26/13,400,1-Jan,6,61,null,"1,266"
774584,"Cosette, the Stars Shine Bright",['UmiAzuma'],Not Rated,"Gen, F/M, M/M","Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy, Courfeyrac/Jean Prouvaire, Joly/Bossuet Laigle/Musichetta","Inspector Javert, Jean Valjean, Jean ""Jehan"" Prouvaire, Marius Pontmercy, Cosette Fauchelevent, Éponine Thénardier, Enjolras (Les Misérables), Grantaire (Les Misérables), Courfeyrac (Les Misérables), Combeferre (Les Misérables), Joly (Les Misérables), Bossuet Laigle, Musichetta (Les Misérables), Gavroche Thénardier, Bahorel (Les Misérables), Bahorel's Laughing Mistress, Feuilly (Les Misérables), Random Citizens","I Don't Even Know, Kink Meme, Community: makinghugospin, I was half asleep when I did this, filling my own prompt, aren't I smart?, I'm Going To Hell For This, I'm Sorry Victor Hugo, I turned Cosette into a lolita, and she doesn't give a shit about what people think, Lolita, Japanese street fashion, Japanese Culture, French people dressing in Japanese fashion, I should go to sleep",English,4/26/13,Updated,10/1/13,"2,839",3/?,16,26,4,762
